,laptops,prices,ratings,votes
447,"MSI THIN A15 15.6"" 144Hz FHD Gaming Laptop, AMD Ryzen 5 7535HS, 8GB DDR5 512GB SSD, NVIDIA GeForce RTX 4050, Wi-Fi 6E, Win 11 Home, Anti-glare, HDMI, Backlit Keyboard, Black",$909.99,0.0,0
448,"Refurbished (Good) - HP 15.6"" Laptop - Natural Silver (Intel Core i3-1315U/8GB RAM/1TB SSD/Windows 11)",$539.99,0.0,0
449,"Refurbished (Excellent) - Dell Latitude 5320 13"" - 8GB RAM, SUPER FAST 1TB M.2 SSD, Intel Quad-Core i5-1165G7 Full HD - 1920 x 1080 - Windows 11 Pro",$467.5,0.0,0
450,"Refurbished (Good) - Dell Latitude 5320 13"" - 8GB RAM, SUPER FAST 1TB M.2 SSD, Intel Quad-Core i5-1165G7 Full HD - 1920 x 1080 - Windows 11 Pro",$403.75,0.0,0
451,"Brand New - Lenovo IdeaPad Slim 3 16"" Laptop - Intel Core 5 120U - 8GB RAM - 512GB SSD - Windows 11",$669.89,0.0,0
452,"Open Box - HP 15.6"" HD Laptop, AMD Athlon Silver 3050U Processor, 256GB SSD, 8GB DDR4 RAM, AMD Radeon Graphics, HD Webcam, HDMI, Win 10, Silver, 32GB USB Card",$469,0.0,0
453,"Brand New - Lenovo ThinkPad L16 Gen 1 -16"" Laptop - AMD Ryzen 3 PRO 7335U - 8GB RAM, 256GB SSD, Windows 11",$879.99,0.0,0
454,"Refurbished (Good) - IdeaPad Flex 5 14ALC7 Laptop - Type 82R9, 14"", Ryzen 5 5500U, Integrated AMD Graphics, 8GB RAM, 512GB SSD, Windows 11 Pro - Minor Scuffs / Scratches",$528.79,0.0,0
455,"Refurbished (Excellent) - DELL Latitude 7420 Intel Core i5-1145G7/8GB RAM/256GB SSD, 14""FHD , Win 11 Pro",$404.99,0.0,0
456,Refurbished (Excellent)HP ProBook 440 G8 14'' Laptop Intel i5-1135G7 2.40GHZ 8GB RAM 256GB SSD/Backlit keyboard/Windows 11 Pro with Laptop Bag,$425.89,0.0,0
457,"Lenovo ThinkPad E16 2024 Laptop, 8-Core AMD Ryzen 7 7735H, 16"" WUXGA IPS Display, AMD Radeon 680M Graphics, 8GB DDR5 512GB SSD, Backlit Keyboard, Wi-Fi 6, Win10 Pro",$1209.6,0.0,0
458,"Lenovo ThinkPad E16 2024 Laptop, 8-Core AMD Ryzen 7 7735H, 16"" WUXGA IPS Display, AMD Radeon 680M Graphics, 8GB DDR5 512GB SSD, Backlit Keyboard, Wi-Fi 6, Win11 Pro",$1209.6,0.0,0
459,Refurbished (Excellent)HP ProBook 440 G8 14'' Laptop- Intel i5-1135G7/ 2.40GHZ/8GB RAM/256GB SSD/Windows 11 Pro,$365.89,0.0,0
460,"Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop, AMD Ryzen 7 5825U, 1.5TB Storage (512GB SSD+1TB Docking Station Set),16GB RAM, AMD Radeon Graphics, Copilot,Win 11 Pro, Gray",$1049,0.0,0
461,"Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop, AMD Ryzen 7 5825U,2TB Storage (1TB SSD+1TB Docking Station Set),16GB RAM, AMD Radeon Graphics, Copilot,Win 11 Pro, Gray",$1139,0.0,0
462,"Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop, AMD Ryzen 7 5825U, 3TB Storage (2TB SSD+1TB Docking Station Set),16GB RAM, AMD Radeon Graphics, Copilot,Win 11 Pro, Gray",$1289,0.0,0
463,"Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop, AMD Ryzen 7 5825U,1.5TB Storage (512GB SSD+1TB Docking Station Set),16GB RAM,AMD Radeon Graphics, Copilot, Wi-Fi 6, Win 11, Gray",$1049,0.0,0
464,"Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop, AMD Ryzen 7 5825U,3TB Storage (2TB SSD+1TB Docking Station Set),16GB RAM,AMD Radeon Graphics, Copilot, Wi-Fi 6, Win 11, Gray",$1289,0.0,0
465,"Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop, AMD Ryzen 7 5825U,2TB Storage (1TB SSD+1TB Docking Station Set), 16GB RAM,AMD Radeon Graphics, Copilot, Wi-Fi 6, Win 11, Gray",$1139,0.0,0
466,Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop-Gray( AMD Ryzen 7 5825U/512GB SSD/16GB RAM/Win 11 Pro),$1049,0.0,0
467,Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop-Gray( AMD Ryzen 7 5825U/1TB SSD/16GB RAM/Win 11 Home),$1139,0.0,0
468,Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop-Gray( AMD Ryzen 7 5825U/2TB SSD/16GB RAM/Win 11 Home),$1289,0.0,0
469,Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop-Gray( AMD Ryzen 7 5825U/512GB SSD/16GB RAM/Win 11 Home),$1049,0.0,0
470,"Lenovo IdeaPad Laptop, Intel 10-Core i5-1235U, 15.6"" FHD Display, Intel Iris Xe Graphics, 8GB DDR4 512GB SSD, WiFi 6, Type-C, HDMI, 720HD Camera, Win10 Pro",$805.02,0.0,0
471,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 8GB DDR4 512GB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 11 Pro,$829.29,0.0,0
472,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 8GB DDR4 1TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 11 Pro,$939.29,0.0,0
473,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 8GB DDR4 1TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Pro,$939.29,0.0,0
474,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 8GB DDR4 512GB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Pro,$829.29,0.0,0
475,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 8GB DDR4 1TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Home,$870.96,0.0,0
476,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 8GB DDR4 512GB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Home,$760.96,0.0,0
477,2024 ASUS Vivobook 16” WUXGA IPS Laptop 10-Core Intel Core i7 1355U Iris Xe GPU 8GB DDR4 1TB NVMe SSD USB-C w/DP WIFI AC BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 11 Home,$1255.65,0.0,0
478,2024 ASUS Vivobook 16” WUXGA IPS Laptop 10-Core Intel Core i7 1355U Iris Xe GPU 8GB DDR4 1TB NVMe SSD USB-C w/DP WIFI AC BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Pro,$1324.69,0.0,0
479,2024 ASUS Vivobook 16” WUXGA IPS Laptop 10-Core Intel Core i7 1355U Iris Xe GPU 8GB DDR4 1TB NVMe SSD USB-C w/DP WIFI AC BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 11 Pro,$1324.69,0.0,0
480,"ASUS Vivobook14 14"" FHD Laptop, LED Display(1920 x 1080), Intel 13th Gen Core i5, 12GB DDR4 256GB SSD, UHD Graphics, HDMI, USB-C, Wi-Fi 5, Windows 11 Home, Slim & Lightweight, Blue",$539.99,0.0,0
481,"Open Box - Jumper EZbook S5 14"" Laptop (Intel Celeron J4105/12GB RAM/256GB SSD/Windows 11) - Grey",$199.99,0.0,0
482,"Lenovo IdeaPad 3 Laptop, 15.6"" FHD Touchscreen, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Wi-Fi 6, SD Card Reader, Windows 11 Home, Grey",$585,0.0,0
483,"Open Box - Lenovo Ideapad 3 14"" HD Laptop, Intel Pentium Gold 6405U Processor, 512GB PCIe SSD, 12GB RAM, Intel UHD Graphics, Speakers, Webcam, WiFi, Bluetooth, Windows 10 S, Black",$539,0.0,0
484,"ASUS Vivobook14 14"" FHD (1920x1080) Laptop, 13th Gen Intel Core i7-1355U, 12GBDDR4 512GBSSD, Ultra-Slim Design, Bluetooth, Wi-Fi 5, Win 11 Home, Lightweight, Anti-Glare, HDMI, Blue",$729.99,0.0,0
485,"Lenovo IdeaPad 3 Laptop, 15.6"" FHD Touchscreen, Intel Core i3-1115G4, 12GB RAM, 256GB SSD, HDMI, Webcam, Wi-Fi 6, SD Card Reader, Windows 11 Home, Grey",$535,0.0,0
486,"Refurbished (Good) - Panasonic Toughbook CF-C2 MK1, Convertible Rugged Laptop, Intel Core i5-3427U@ 1.8GHz, 12.5"" HD Touch, 12GB ram, 256GB SSD, Webcam, Windows 10 Pro",$379.99,5.0,1
487,Acer 15.6” Aspire 5 laptop (Intel I5-12450H/12Gb RAM/512Gb SSD/Win11) - Open Box w/ 1 Year Warranty,$539,2.0,1
488,"Open Box - ASUS VivoBook 15.6"" FHD Touchscreen Laptop, Intel i3-1005G1, 512GB SSD, 12GB RAM, Intel UHD Graphics, Backlit Keyboard, Webcam, Wi-Fi, Windows 10, Gray",$549,0.0,0
489,Open Box - Acer Aspire GO 15.6” Laptop (AMD Ryzen 5-7520U/16Gb RAM/512Gb SSD/Win11) w/ 1 Year Warranty,$539,0.0,0
490,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Wi-Fi 5, Win10 Home",$1037.64,0.0,0
491,"Open Box - Dell Inspiron 15 3000 15.6"" Touchscreen Laptop -Black (Intel Core i7-1165G7/512GB SSD/12GB RAM) -Eng",$739.97,1.0,1
492,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Wi-Fi 5, Win10 Pro",$1106.39,0.0,0
493,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win11 Home",$1208.79,0.0,0
494,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 512GB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win11 Pro",$1166.62,0.0,0
495,"Lenovo IdeaPad 3i 15.6"" Laptop - Arctic Grey (Intel Core i7-1255U/512GB SSD/12GB RAM/Windows 11)",$1100.3700000000001,4.65,31
496,"BREB 14-inch Laptop | Intel N150 Processor (4Core, up to 3.6GHz) | 12GB RAM and 256GB SSD | Full HD IPS Screen | Backlit Keyboard | 5000mAh Battery | Wi-Fi 6 | Bluetooth 5.2 |",$329,0.0,0
497,"Refurbished(Excellent) ASUS Vivobook14 14"" FHD Laptop, LED 1920 x 1080 Display, Intel 13th Core i5, 12GB DDR4 256GB SSD, HDMI, USB-C, Windows 11 Home, Slim & Lightweight, Blue",$469.99,0.0,0
498,"Refurbished (Excellent) Lenovo Lenovo V14 IIL Laptop | 14"" 1920x1080 FHD | Core i5-1035G1 - 256GB SSD Hard Drive - 12GB RAM | 4 cores @ 3.6 GHz Win 11 Pro - Grey",$349.98,0.0,0
499,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 512GB SSD, Fingerprint, Wi-Fi 5, Win10 Pro",$655.84,0.0,0
500,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 1TB SSD, Fingerprint, Wi-Fi 5, Win10 Pro",$766.82,0.0,0
501,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 2TB SSD, Fingerprint, Wi-Fi 5, Win10 Pro",$932.79,0.0,0
502,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 2TB SSD, Fingerprint, Wi-Fi 5, Win10 Home",$863.64,0.0,0
503,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 1TB SSD, Fingerprint, Wi-Fi 5, Win10 Home",$697.67,0.0,0
504,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 2TB SSD, Fingerprint, Wi-Fi 5, Win11 Home",$863.64,0.0,0
505,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 1TB SSD, Fingerprint, Wi-Fi 5, Win11 Home",$697.67,0.0,0
506,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 512GB SSD, Fingerprint, Wi-Fi 5, Win11 Home",$586.68,0.0,0
507,"Lenovo IdeaPad 3 14IIL05 2024 Laptop, 2-Core Intel Core i3-1005G1, 14"" FHD IPS Display, Intel UHD Graphics, 12GB DDR4 1TB SSD, Fingerprint, Wi-Fi 5, Win11 Pro",$766.82,0.0,0
508,"Refurbished (Good) ASUS ExpertBook 15.6 FHD Laptop (Intel Core i7-1065G7, 12GB RAM, 512GB SSD, Windows 10 Pro) - P1510CJA-C71P-CA",$516.57,0.0,0
509,"Refurbished (Good) Dell Inspiron 15.6"" HD Laptop (Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode) - Black (i3501-5075BLK-PUS)",$439.99,0.0,0
510,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 4TB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6, Win11 Home",$1986.6,0.0,0
511,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 512GB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6,Win11 Home",$1426.6,0.0,0
512,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 512GB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6,Win10 Home",$1426.6,0.0,0
513,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 4TB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6, Win10 Home",$1986.6,0.0,0
514,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 1TB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6, Win10 Home",$1538.6,0.0,0
515,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 1TB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6, Win11 Pro",$1608.6,0.0,0
516,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 512GB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6, Win11 Pro",$1496.6,0.0,0
517,"Lenovo IdeaPad 5 Laptop, Intel 10-Core i7-1255U, 15.6"" FHD IPS Touchscreen, Intel Iris Xe Graphics, 12GB LPDDR4 4TB SSD, Backlit Keyboard, Fingerprint, Type-C, Wi-Fi 6, Win11 Pro",$2056.6,0.0,0
518,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 1TB SSD, Wi-Fi 6, Win10 Pro",$971.6,0.0,0
519,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 256GB SSD, Wi-Fi 6, Win10 Pro",$817.6,0.0,0
520,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 512GB SSD, Wi-Fi 6, Win10 Pro",$859.6,0.0,0
521,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 256GB SSD, Wi-Fi 6, Win11 Pro",$817.6,0.0,0
522,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 512GB SSD, Wi-Fi 6, Win11 Pro",$859.6,0.0,0
523,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 1TB SSD, Wi-Fi 6, Win11 Pro",$971.6,0.0,0
524,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 256GB SSD, Wi-Fi 6, Win11 Home",$747.6,0.0,0
525,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 512GB SSD, Wi-Fi 6, Win11 Home",$789.6,0.0,0
526,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 1TB SSD, Wi-Fi 6, Win11 Home",$901.6,0.0,0
527,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 512GB SSD, Wi-Fi 6, Win10 Home",$789.6,0.0,0
528,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 1TB SSD, Wi-Fi 6, Win10 Home",$901.6,0.0,0
529,"Lenovo V15 G4 ABP 2025 Laptop, 8-Core AMD Ryzen 7 7730U, 15.6"" FHD Display, AMD Radeon Graphics, 12GB DDR4 256GB SSD, Wi-Fi 6, Win10 Home",$747.6,0.0,0
530,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 12GB DDR4 2TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Pro,$1137.62,0.0,0
531,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 12GB DDR4 1TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Pro,$973.62,0.0,0
532,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 12GB DDR4 1TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 11 Home,$905.29,0.0,0
533,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 12GB DDR4 1TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Home,$905.29,0.0,0
534,2023 ASUS Vivobook 15.6” FHD Laptop 2-Core AMD Ryzen 3 3250U AMD Radeon Graphics 12GB DDR4 2TB NVMe SSD USB-C BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 10 Home,$1069.29,0.0,0
535,"Dell Inspiron 14 2-in-1 Personal Laptop, 14"" 1920 x 1200 Pixels Touchscreen, Intel 5 120U 10 Cores, 12GB DDR5+ 512GB SSD, Win11 Home, HDMI, Wi-Fi 6E, Backlit KB, Fingerprint Reader",$1116.64,0.0,0
536,"Dell Inspiron 14 2-in-1 Personal Laptop, 14"" 1920 x 1200 Pixels Touchscreen, Intel 5 120U 10 Cores, 12GB DDR5+ 1TB SSD, Win10 Home, HDMI, Wi-Fi 6E, Backlit KB, Fingerprint Reader",$1226.64,0.0,0
537,"Dell Inspiron 14 2-in-1 Personal Laptop, 14"" 1920 x 1200 Pixels Touchscreen, Intel 5 120U 10 Cores, 12GB DDR5+ 512GB SSD, Win10 Pro, HDMI, Wi-Fi 6E, Backlit KB, Fingerprint Reader",$1184.97,0.0,0
538,"Dell Inspiron 14 2-in-1 Personal Laptop, 14"" 1920 x 1200 Pixels Touchscreen, Intel 5 120U 10 Cores, 12GB DDR5+ 1TB SSD, Win11 Pro, HDMI, Wi-Fi 6E, Backlit KB, Fingerprint Reader",$1294.97,0.0,0
539,"Dell Inspiron 14 2-in-1 Personal Laptop, 14"" 1920 x 1200 Pixels Touchscreen, Intel 5 120U 10 Cores, 12GB DDR5+ 512GB SSD, Win11 Pro, HDMI, Wi-Fi 6E, Backlit KB, Fingerprint Reader",$1184.97,0.0,0
540,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 512GB SSD, Wi-Fi 5, Win11 Home",$927.13,0.0,0
541,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 512GB SSD, Wi-Fi 5, Win10 Pro",$995.89,0.0,0
542,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 512GB SSD, Wi-Fi 5, Win10 Home",$927.13,0.0,0
543,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 512GB SSD, Wi-Fi 5, Win11 Pro",$995.89,0.0,0
544,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Wi-Fi 5, Win11 Home",$1037.64,0.0,0
545,"ASUS Vivobook 14 2025 Laptop, 10-Core Intel Core i7-1355U, 14"" FHD Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Wi-Fi 5, Win11 Pro",$1106.39,0.0,0
546,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 2TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win11 Home",$1378.72,0.0,0
547,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 2TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win11 Pro",$1449.52,0.0,0
548,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win11 Pro",$1279.59,0.0,0
549,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 2TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win10 Pro",$1449.52,0.0,0
550,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win10 Pro",$1279.59,0.0,0
551,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 512GB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win10 Pro",$1166.62,0.0,0
552,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 512GB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win10 Home",$1095.82,0.0,0
553,"ASUS Vivobook 16X 2024 Laptop, 10-Core Intel Core i7 1355U, 16"" WUXGA IPS Display, Intel Iris Xe Graphics, 12GB DDR4 1TB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Win10 Home",$1208.79,0.0,0
554,"ASUS Vivobook 15 Laptop, AMD Ryzen 3 3250U 2-Core, 15.6"" FHD Display, AMD Radeon GPU, 12GB DDR4 512GB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Type-C, 720p Camera, Win10 Home",$749.54,0.0,0
555,"ASUS Vivobook 15 Laptop, AMD Ryzen 3 3250U 2-Core, 15.6"" FHD Display, AMD Radeon GPU, 12GB DDR4 512GB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Type-C, 720p Camera, Win10 Pro",$818.4,0.0,0
556,"ASUS Vivobook 15 Laptop, AMD Ryzen 3 3250U 2-Core, 15.6"" FHD Display, AMD Radeon GPU, 12GB DDR4 512GB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Type-C, 720p Camera, Win11 Pro",$818.4,0.0,0
557,"ASUS Vivobook 15 Laptop, AMD Ryzen 3 3250U 2-Core, 15.6"" FHD Display, AMD Radeon GPU, 12GB DDR4 512GB SSD, Backlit Keyboard, Fingerprint, Wi-Fi 5, Type-C, 720p Camera, Win11 Home",$749.54,0.0,0
558,"Refurbished (Good) - Lenovo IdeaPad 3 15IAU7 15.6"" FHD Laptop Core i7-1255U 512GB SSD 12GB RAM Windows 11 Home. 82RK002RCF",$645,0.0,0
559,"Refurbished Excellent - ASUS VivoBook 14"" FHD Laptop, AMD Athlon 3150U, 512GB PCIe SSD, 12GB RAM, Backlit Keyboard, HD Webcam, Wi-Fi 5, Windows 10 Home, Slate Gray, 32GB USB Card",$499,3.63,8
560,"Refurbished Excellent - Lenovo IdeaPad 3i 14"" FHD Business Laptop, Intel i3-1115G4, 512GB PCIe SSD, 12GB RAM, Intel UHD Graphics, WiFi 6, HD Camera, Windows 11, Gray",$449,0.0,0
561,"Refurbished Excellent - HP 15.6"" HD Touchscreen Laptop, 11th Gen Intel Core i5-1135G7, 512GB PCIe SSD, 12GB RAM, Backlit Keyboard, Iris Xe Graphics, HD Webcam, Win 10, Silver",$679,4.31,579
562,"Refurbished (Good) Lenovo Ideapad 3 15.6"" FHD Touch Screen Laptop (Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode) - Arctic Grey (82H8018SUS)",$539.48,0.0,0
563,"Acer Aspire 5 14 2024 Laptop, 10-Core Intel Core i5-1235U, 14"" FHD IPS Display, Intel Iris Xe Graphics, 12GB DDR4 2TB SSD, Backlit Keyboard, Thunderbolt 4, Wi-Fi 6E, Win11 Home",$1108.72,0.0,0
